date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-08-13,0.0,9.768403873403656,6.088801296402096,68.43893340374117,112.11708558926159,2,153
2025-08-14,0.0,9.28772447534078,4.935895754256364,24.760781218220767,112.11708558926159,0,153
2025-08-15,0.0,10.299122198972611,5.910239300038143,24.760781218220767,112.11708558926159,0,153
2025-08-16,0.0,9.919439382173266,7.405376064852362,0.0,112.11708558926159,0,153
2025-08-17,16.773840649823505,9.704374283764594,6.288355355892577,0.0,112.11708558926159,0,153
2025-08-18,0.0,9.728812518009875,7.809586089512095,16.773840649823498,85.21277405356469,0,153
2025-08-19,0.0,8.890897685276911,6.885157977410131,16.773840649823498,41.53462186804428,0,153
2025-08-20,0.0,8.950343540279732,5.101742476937147,16.773840649823498,41.53462186804428,0,153
2025-08-21,0.0,8.718263504540175,6.5573201113527375,16.773840649823498,16.773840649823512,0,153
2025-08-22,0.0,8.89986122019394,4.969023449016106,16.773840649823498,16.773840649823512,0,153
2025-08-23,0.0,8.204766325880655,6.374792749177061,0.0,16.773840649823512,0,153
2025-08-24,0.0,9.481941405482303,5.243872722889705,0.0,16.773840649823512,0,153
2025-08-25,0.0,10.631238064076172,7.577371407754811,0.0,16.773840649823512,0,153
2025-08-26,0.0,10.07149908117782,6.180708725647378,0.0,16.773840649823512,0,153
2025-08-27,21.517836712079937,9.933433523118197,4.456716899751882,0.0,16.773840649823512,0,153
2025-08-28,0.0,9.266557044103251,5.316088732833407,21.51783671207993,21.517836712079944,0,153
2025-08-29,0.0,9.648915303228364,4.045399926143659,21.51783671207993,21.517836712079944,0,153
2025-08-30,0.0,9.635073022422546,3.353378526219842,21.51783671207993,21.517836712079944,0,153
2025-08-31,0.0,9.260077528883585,5.562582282300298,21.51783671207993,21.517836712079944,0,153
2025-09-01,0.0,9.60438990882858,5.925719005656731,21.51783671207993,21.517836712079944,0,153
2025-09-02,0.0,9.996011548472211,6.0004400481217885,0.0,21.517836712079944,0,153
